open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,f1_rsi,f2_wt,f3_cci,f4_adx,f5_rsi_short,kernel_reg,kernel_slope,target,returns,signal,strategy_returns,strategy_returns_net,cum_returns_bh,cum_returns_strategy_gross,cum_returns_strategy_net
2026-05-19 10:10:00,76810.91,76821.86,76760.97,76805.21,17.48083,2026-05-19 10:14:59.999,1342455.3316457,6013,6.30006,483807.8401434,0,35.14031465261088,-50.37690161077349,-68.88436524639512,25.312029925986035,33.02657273843859,76858.00747559653,-11.448088248085696,-1,-7.433838834358664e-05,-1,7.433838834358664e-05,7.433838834358664e-05,-0.003140025703744276,-0.0012750291626241195,-0.007251399551495896
2026-05-19 10:15:00,76805.21,76805.21,76761.6,76788.72,17.21015,2026-05-19 10:19:59.999,1321377.0663703,4011,8.62733,662360.8274439,0,33.806609443112464,-49.68743037952674,-68.34297648349208,25.63272949752295,30.79346182987598,76846.67713270438,-11.330342892149929,-1,-0.00021469897680126415,-1,0.00021469897680126415,0.00021469897680126415,-0.0033540505202398485,-0.001060603933279447,-0.007038257442758766
2026-05-19 10:20:00,76788.72,76806.55,76752.41,76785.64,20.58798,2026-05-19 10:24:59.999,1580730.4640088,5477,6.15178,472311.6769694,0,33.550475213130284,-48.768471371471286,-65.21803621490658,26.037236533424977,30.36208093999211,76836.5204465089,-10.15668619547796,1,-4.0110057831443946e-05,-1,4.0110057831443946e-05,4.0110057831443946e-05,-0.0033940260469109695,-0.00102053641633304,-0.006998429689840324
2026-05-19 10:25:00,76785.64,76837.55,76785.63,76837.54,15.35373,2026-05-19 10:29:59.999,1179540.6922425,2576,12.44925,956403.5604134,0,41.58226030313395,-40.419640459588585,-38.74148798693291,25.739815439773814,44.97485703768204,76832.67533707224,-3.845109436661005,1,0.0006759076306455114,-1,-0.0006759076306455114,-0.0006759076306455114,-0.0027204124643691596,-0.0016957542586274466,-0.0076696070284559825
2026-05-19 10:30:00,76837.54,76971.72,76837.54,76933.24,34.09397,2026-05-19 10:34:59.999,2621953.2436152,6512,18.04253,1387522.8441432,0,52.8897221042968,-17.16732714202108,32.456404116153706,24.520881480966647,61.66284366965577,76838.69318147187,6.017844399626483,-1,0.0012454849543597213,-1,-0.0012454849543597213,-0.0012454849543597213,-0.0014783157428034377,-0.002939127176571743,-0.008905539602655943
2026-05-19 10:35:00,76933.23,76979.49,76792.74,76896.49,119.48239,2026-05-19 10:39:59.999,9188258.1359972,15541,33.30108,2560342.9325594,0,48.96978861378442,-4.782415347653432,24.220620855263753,22.791571543698094,54.519630720342526,76842.23011306064,3.536931588765583,-1,-0.0004776868880083107,1,0.0004776868880083107,-0.0005223131119916893,-0.0019552964587650212,-0.002462844271077902,-0.009423201234543765
2026-05-19 10:40:00,76896.49,76896.49,76750.0,76752.93,56.77511,2026-05-19 10:44:59.999,4361662.7023725,11444,23.57315,1810793.2019464,0,37.33038615246872,-12.716459136292205,-48.29328653146132,21.743299666102015,36.127372546258705,76833.15108753083,-9.079025529805222,1,-0.001866925265379682,-1,-0.001866925265379682,-0.002866925265379682,-0.003818571331784537,-0.004325171590263244,-0.012263110886223338
2026-05-19 10:45:00,76752.92,76890.28,76704.0,76873.35,26.74704,2026-05-19 10:49:59.999,2053840.836401,12741,15.67704,1203958.4508465,0,48.40775756170874,-13.908492662685502,-18.978206809431544,21.315953874433305,51.55094977471019,76835.48314405198,2.332056521147024,1,0.001568930332692453,-1,-0.001568930332692453,-0.001568930332692453,-0.00225563207148205,-0.0058873160300536576,-0.013812801252273244
2026-05-19 10:50:00,76873.34,76944.95,76873.34,76903.9,29.19848,2026-05-19 10:54:59.999,2246013.4434516,7311,16.83138,1294636.7997646,0,50.78448305632192,3.049220322760883,113.8960328522755,20.123374748065007,54.67469886813629,76841.07582239421,5.59267834223283,1,0.0003974069036927208,1,-0.0003974069036927208,-0.0013974069036927208,-0.0018591215715467735,-0.006282383273711778,-0.015190906052136688
2026-05-19 10:55:00,76903.9,77103.97,76903.9,77041.87,70.91843,2026-05-19 10:59:59.999,5461860.867196,12487,51.30332,3951155.8725984,0,59.79301903595334,27.300410051589928,253.27719703592294,20.086973261455206,65.8586941594252,76859.55099714152,18.475174747305573,-1,0.0017940572584744796,-1,0.0017940572584744796,0.0007940572584744796,-6.839968362215565e-05,-0.004499596970550024,-0.014408911242875577
2026-05-19 11:00:00,77041.87,77076.53,77017.4,77017.4,37.18559,2026-05-19 11:04:59.999,2865256.0492336,8020,18.51258,1426422.2268048,0,57.77319947364182,42.16207367985467,232.39829816054873,20.05317188103169,62.76840446084848,76875.84416570204,16.29316856052901,1,-0.0003176194970345714,1,0.0003176194970345714,-0.0006823805029654286,-0.00038599745558365317,-0.004183406633242237,-0.015081459385739904
2026-05-19 11:05:00,77016.31,77047.0,77000.28,77040.89,75.36409,2026-05-19 11:09:59.999,5804801.6072784,4987,61.3924,4728547.8029734,0,59.198073569882446,49.19116270550914,172.69868959054176,19.781627494851072,64.5640937522814,76893.81098501067,17.966819308625418,-1,0.00030499601388789266,-1,0.00030499601388789266,-0.0006950039861121074,-8.111916938113861e-05,-0.00387968654170201,-0.015765981697462572
2026-05-19 11:10:00,77040.89,77040.9,76974.55,76999.95,45.17305,2026-05-19 11:14:59.999,3478205.2716374,7022,14.28585,1099861.4943682,0,55.67212771265961,50.05143712266494,124.81789381886207,19.168142213521197,58.9859996961441,76907.35216884612,13.541183835448464,-1,-0.0005314061143374404,-1,0.0005314061143374404,0.0005314061143374404,-0.0006124821764960098,-0.0033503421165146374,-0.01524295372219775
2026-05-19 11:15:00,76999.96,77026.78,76952.71,76952.72,36.16676,2026-05-19 11:19:59.999,2784829.5192371,5189,12.15763,936208.303588,0,51.83631843843515,46.3208597910479,87.74423708567234,18.294635567464653,53.03881759296851,76915.65382733902,8.30165849289915,-1,-0.0006133770216733003,1,0.0006133770216733003,-0.0003866229783266997,-0.0012254835156760846,-0.0027390201177102114,-0.015623683424357826
2026-05-19 11:20:00,76952.72,76952.72,76850.0,76872.97,37.96293,2026-05-19 11:24:59.999,2919238.0494636,5649,15.10275,1161217.2268226,0,46.06485057995839,30.323464371848342,13.145181973222197,17.731990796802474,44.51335604516819,76915.82127259257,0.1674452535517048,1,-0.0010363506319205351,-1,-0.0010363506319205351,-0.002036350631920535,-0.0022605641169807233,-0.003772532164400877,-0.01762821875866427
2026-05-19 11:25:00,76872.97,76896.17,76870.0,76885.34,22.69824,2026-05-19 11:29:59.999,1745082.3239215,3132,12.59525,968325.3365143,0,47.04964304207335,16.905621574574127,2.6841558644598678,17.20953493833042,46.02723198998232,76916.178431946,0.3571593534288695,-1,0.00016091481830349252,-1,-0.00016091481830349252,-0.00016091481830349252,-0.0021000130569414077,-0.003932839926376608,-0.017786296935349166
2026-05-19 11:30:00,76885.34,76896.32,76860.63,76881.57,17.36348,2026-05-19 11:34:59.999,1334923.8782656,4025,11.72609,901513.4973125,0,46.769363998023834,6.11850088848624,-4.4397216686063175,16.83242282101927,45.60065533201966,76915.56413876661,-0.6142931793874595,-1,-4.903405512657333e-05,1,4.903405512657333e-05,-0.0009509659448734267,-0.002148944139911957,-0.0038839987143398647,-0.018720348717551683
2026-05-19 11:35:00,76881.58,76888.64,76800.0,76800.01,26.93227,2026-05-19 11:39:59.999,2069716.8384979,6099,12.43711,955794.994636,0,41.06938743199546,-8.679240250683304,-52.07627296820195,17.1444049648519,37.20788083247464,76906.7473241976,-8.816814569014241,-1,-0.001060852425360359,-1,-0.001060852425360359,-0.002060852425360359,-0.003207516852669512,-0.004940730790244041,-0.02074262126685389
2026-05-19 11:40:00,76800.0,76800.0,76633.83,76666.96,55.63661,2026-05-19 11:44:59.999,4267589.245625,11180,21.52135,1650989.4696841,0,33.82678461298691,-30.600003563166908,-157.2571621788527,18.768275585231546,27.81330376122905,76885.0965620273,-21.650762170291273,1,-0.0017324216494241096,1,0.0017324216494241096,0.0007324216494241096,-0.004934381730457127,-0.003216868569804965,-0.020025391962311345
2026-05-19 11:45:00,76666.97,76750.0,76662.43,76740.91,49.50969,2026-05-19 11:49:59.999,3797815.5256619,6268,39.23506,3009676.755445,0,40.14487413682292,-41.077629679291626,-127.9408968800422,20.27615544701226,37.65597457208717,76870.11819074876,-14.978371278542909,-1,0.000964561526894947,-1,0.000964561526894947,-3.543847310505301e-05,-0.003974579718338367,-0.0022554099105694947,-0.020060120766101974
2026-05-19 11:50:00,76740.92,76759.93,76718.25,76733.73,13.63491,2026-05-19 11:54:59.999,1046305.5741261,3810,6.35717,487821.307918,0,39.74805702566237,-45.00559216645537,-105.40186576796016,21.514846329282808,37.10337819175928,76854.70996562137,-15.408225127393962,-1,-9.356156970263818e-05,1,9.356156970263818e-05,-0.0009064384302973618,-0.004067769420123657,-0.002162059360558466,-0.02094837593202059
2026-05-19 11:55:00,76733.72,76743.13,76707.08,76714.62,12.66349,2026-05-19 11:59:59.999,971620.5676023,4231,6.25232,479707.3724929,0,38.65293210830033,-48.08459864148138,-110.68010019867845,22.75062592858706,35.54166706899677,76838.15440274571,-16.555562875655596,1,-0.0002490430218887729,-1,-0.0002490430218887729,-0.001249043021888773,-0.004315799392423658,-0.0024105639366506226,-0.022171253531131585
2026-05-19 12:00:00,76714.61,76777.55,76650.06,76737.82,20.02392,2026-05-19 12:04:59.999,1536456.5450705,7740,12.32346,945684.2118982,0,40.78590261882614,-49.0701639062008,-104.38807148768888,24.315443785385096,39.0457247186391,76824.54922358939,-13.605179156322265,1,0.00030241953880505434,1,-0.00030241953880505434,-0.0013024195388050544,-0.004014685035680476,-0.002712254473821729,-0.023444796796137868
2026-05-19 12:05:00,76737.82,76773.77,76723.99,76766.5,11.81965,2026-05-19 12:09:59.999,907157.7515784,5369,6.48159,497464.2706126,0,43.40553785395113,-45.110348814752115,-75.0581822783716,25.76848893812584,43.330107330475464,76814.66394013855,-9.885283450843417,1,0.00037374009321600177,-1,0.00037374009321600177,-0.0006262599067839983,-0.0036424453912239363,-0.00233952805884563,-0.024056374166665728
2026-05-19 12:10:00,76766.5,76792.88,76761.43,76786.88,14.18255,2026-05-19 12:14:59.999,1088933.2618996,4687,7.85191,602852.6143832,0,45.258811904192434,-37.85175233246779,-51.61153409822737,26.747971436359652,46.34499983232052,76807.74808233576,-6.915857802785467,1,0.00026548038532436813,-1,-0.00026548038532436813,-0.00026548038532436813,-0.0033779320037055083,-0.0026043873453595046,-0.02431546805650686
2026-05-19 12:15:00,76786.88,76821.64,76763.39,76790.0,62.89934,2026-05-19 12:19:59.999,4830578.5778435,4540,7.33855,563521.8274861,0,45.55276405547847,-29.739090485366386,-40.048258704746054,27.111310600418978,46.83215958213077,76802.27537792019,-5.472704415573389,1,4.063194129000358e-05,-1,-4.063194129000358e-05,-4.063194129000358e-05,-0.003337437314350322,-0.0026449134653357964,-0.024355112013126345
2026-05-19 12:20:00,76790.0,76844.49,76790.0,76844.48,16.38629,2026-05-19 12:24:59.999,1258881.4844789,4862,9.10053,699161.902255,0,50.546511189988536,-16.543468967069643,-17.494323443114297,27.026782659671355,54.87977921777943,76802.90213537062,0.6267574504308868,1,0.0007094673785648098,1,-0.0007094673785648098,-0.0017094673785648098,-0.0026303377386880378,-0.0033525043640778573,-0.026022945122203378
2026-05-19 12:25:00,76844.49,76850.0,76821.66,76849.98,8.7683,2026-05-19 12:29:59.999,673727.2772706,3901,4.87088,374271.6914376,0,51.034768546820985,-4.043927626747596,-8.348157707506488,26.84483953574373,55.64232393940995,76804.97301947798,2.070884107364691,1,7.157313056183057e-05,-1,7.157313056183057e-05,-0.0009284268694381695,-0.0025589528696325914,-0.003281171182748621,-0.0269272115901682
2026-05-19 12:30:00,76849.98,76908.74,76845.69,76885.61,16.98909,2026-05-19 12:34:59.999,1305920.654938,5053,9.44571,726084.4366073,0,54.19012741867525,11.294698461730412,20.462123982723682,25.638787195387298,60.50666051176565,76810.93193762816,5.95891815017967,1,0.00046363056958509397,-1,-0.00046363056958509397,-0.00046363056958509397,-0.002096508708823941,-0.0037432805010693126,-0.02737835788130638
2026-05-19 12:35:00,76885.61,76908.8,76881.09,76893.33,14.79706,2026-05-19 12:39:59.999,1137879.0774229,5677,6.47995,498285.4002005,0,54.86874409728931,23.257464314114507,37.686021990049355,24.51787380912999,61.53485715561941,76817.92486117415,6.992923545985832,1,0.00010040890616602738,1,-0.00010040890616602738,-0.0011004089061660274,-0.0019963103108041613,-0.0038433135485347325,-0.028448639398623632
2026-05-19 12:40:00,76893.34,76959.75,76893.33,76909.04,24.19228,2026-05-19 12:44:59.999,1861101.9503136,6279,16.48508,1268213.5546376,0,56.28783852746038,34.12677964219348,67.01424580531504,22.880781133351583,63.698512829227184,76826.7337029355,8.80884176134714,1,0.0002043090083365673,1,0.0002043090083365673,0.0002043090083365673,-0.0017924091666475794,-0.0036397897637779897,-0.028250142703591163
2026-05-19 12:45:00,76909.03,76956.05,76890.0,76934.64,29.57791,2026-05-19 12:49:59.999,2274904.8179521,6171,15.86994,1220614.8904401,0,58.573742789221654,41.097458690374644,81.46880156594705,21.307382801917527,67.09194601091923,76838.203986192,11.470283256508992,1,0.0003328607404280426,-1,0.0003328607404280426,-0.0006671392595719574,-0.0014601450488619383,-0.003308140566465667,-0.028898435183877025
2026-05-19 12:50:00,76934.64,76961.29,76900.0,76961.29,18.60578,2026-05-19 12:54:59.999,1431334.2869302,4501,10.02,770843.3171414,0,60.86793825404487,46.50054645376379,100.81350742230309,19.93333450253767,70.33914107844511,76851.58630029706,13.382314105052501,-1,0.00034639792946311587,-1,-0.00034639792946311587,-0.00034639792946311587,-0.0011142529106205057,-0.003653392562886215,-0.029234822755227707
2026-05-19 12:55:00,76961.29,76982.89,76940.2,76940.21,18.86787,2026-05-19 12:59:59.999,1452162.2998337,5931,9.56354,736058.5342036,0,58.125845872695244,50.6558271284007,116.14197580086632,19.019034603255218,64.66138061512774,76862.51864162818,10.932341331121279,-1,-0.00027390393274318026,-1,0.00027390393274318026,0.00027390393274318026,-0.0013878516451093503,-0.003380489308733803,-0.02896892635541015
2026-05-19 13:00:00,76940.2,76980.0,76921.28,76921.29,22.56402,2026-05-19 13:04:59.999,1736329.3010319,8789,9.76472,751336.5547558,0,55.70042447644987,50.36889870853772,97.8706032089645,17.814233217991355,59.788345000966984,76870.79696360296,8.278321974779828,-1,-0.000245905229528387,1,0.000245905229528387,-0.000754094770471613,-0.001633415594660348,-0.0031354153592049183,-0.02970117581001097
2026-05-19 13:05:00,76921.28,76921.28,76752.24,76838.09,46.11894,2026-05-19 13:09:59.999,3542447.7836785,15522,23.10886,1775025.8038372,0,46.5097249608391,31.938561709858924,6.842108932881023,18.643416842855114,43.551205833610155,76870.80699200189,0.010028398930444382,-1,-0.0010816251261516197,-1,-0.0010816251261516197,-0.0020816251261516197,-0.0027132739774633485,-0.00421364914132305,-0.03172097422232023
2026-05-19 13:10:00,76838.09,76883.23,76800.22,76824.33,56.28652,2026-05-19 13:14:59.999,4325075.1182943,8253,34.72198,2667886.7602459,0,45.18191926079818,17.808998007186382,7.900463562723911,19.413373065942547,41.45645315677544,76868.78244064991,-2.0245513519766973,-1,-0.0001790778505815771,-1,0.0001790778505815771,0.0001790778505815771,-0.002891865940772953,-0.0040353258619727495,-0.0315475768956206
2026-05-19 13:15:00,76824.34,76844.2,76756.0,76756.01,39.99822,2026-05-19 13:19:59.999,3072238.5650839,8266,27.87413,2141096.5678192,0,39.1982026352362,0.16816981090825855,-37.18470282457232,20.560546305034936,32.67717163834769,76859.97162039249,-8.810820257422165,1,-0.0008893016053639347,-1,0.0008893016053639347,0.0008893016053639347,-0.003778595805113305,-0.003149612878376007,-0.030686330601035317
2026-05-19 13:20:00,76756.01,76834.56,76668.53,76790.31,95.9791,2026-05-19 13:24:59.999,7366516.123821,14133,64.98216,4987616.1603371,0,43.26094590995084,-14.1870124529103,-62.468803053049285,22.337556065482637,39.86936577870635,76853.94325102758,-6.028369364910759,-1,0.00044687054473002696,-1,-0.00044687054473002696,-0.00044687054473002696,-0.0033334138035490124,-0.00359507595388342,-0.03111948832849387
2026-05-19 13:25:00,76790.3,76790.3,76601.0,76601.01,79.62335,2026-05-19 13:29:59.999,6102573.6577701,16353,31.18329,2389699.9068518,0,30.96392023671838,-33.020831106018235,-151.50205623656785,24.431095026906675,23.97008147575214,76830.5030890158,-23.440162011786015,1,-0.0024651547832011955,-1,0.0024651547832011955,0.0024651547832011955,-0.005790351205767985,-0.0011387835893658105,-0.02873104790079628
2026-05-19 13:30:00,76601.01,76898.77,76596.0,76887.13,128.87161,2026-05-19 13:34:59.999,9882842.1003138,29059,60.65495,4652727.1725204,0,52.801845382625416,-29.89335925251852,-33.984557198576084,24.59367300159842,54.69262945561392,76833.26340578591,2.760316770116333,1,0.003735198791765315,-1,-0.003735198791765315,-0.003735198791765315,-0.0020767805268303574,-0.004869728798044037,-0.03235893051715644
2026-05-19 13:35:00,76887.13,77048.72,76847.0,76942.0,107.90613,2026-05-19 13:39:59.999,8306557.9777817,25025,62.85101,4838555.1389372,0,55.69617445314589,-8.010521270069201,103.14093378573175,22.96454791963824,58.32574967167423,76841.34175593998,8.078350154071813,-1,0.0007136434927406121,1,-0.0007136434927406121,-0.0017136434927406121,-0.001364619114998522,-0.005579897040516535,-0.0340171223391843
2026-05-19 13:40:00,76942.0,76942.0,76719.1,76734.28,75.14898,2026-05-19 13:44:59.999,5774442.4783794,27235,20.87059,1603816.3516808,0,44.55671556382712,-11.453705629743064,-46.344457413727234,22.525274122081445,43.47759968412397,76830.82210740246,-10.51964853751997,1,-0.002699695874814778,-1,-0.002699695874814778,-0.003699695874814778,-0.004060630933217846,-0.008264528890309153,-0.037590965206807714
2026-05-19 13:45:00,76734.27,76948.0,76720.0,76852.67,114.76504,2026-05-19 13:49:59.999,8817134.1882639,24262,86.72878,6662816.4033498,0,50.61879722802709,-7.356799919804342,-8.525462757606208,22.053368060677627,51.40911323021642,76831.64783586284,0.8257284603751032,1,0.0015428567258335413,-1,-0.0015428567258335413,-0.0015428567258335413,-0.0025240391791307992,-0.009794634632158461,-0.03907582445914137
2026-05-19 13:50:00,76852.67,76970.56,76820.33,76969.4,38.2316,2026-05-19 13:54:59.999,2940167.2357786,17970,15.77668,1213331.6307184,0,55.755498263052246,7.816638046312237,68.96645669250093,21.36571949728568,57.95371324472236,76843.26569513169,11.617859268852044,-1,0.0015188802158727643,-1,-0.0015188802158727643,-0.0015188802158727643,-0.0010089926764312862,-0.011298637971266734,-0.04053535317832424
